,matchId,teamAId,teamBId,kefsA,kefsB
2811,2325605,9059,8885,4.25,1.19
2812,2325470,7567,7024,1.0,23.38
2813,2325471,9107,7962,2.72,1.47
2814,2325471,9107,7962,2.47,1.54
2815,2325679,8668,8008,1.63,2.24
2816,2325472,7024,7962,1.58,2.5
2817,2325680,8826,6010,6.05,1.11
2818,2325684,9273,5607,2.02,1.78
2819,2325681,6010,8826,1.12,6.79
2820,2325685,5607,9273,1.92,2.2
2821,2325682,8008,6468,1.38,2.92
2822,2325686,9272,8536,2.42,1.52
2823,2325683,6468,8008,3.91,1.33
2824,2325687,8536,9272,1.65,2.34
2825,2325663,8909,9362,1.31,3.18
2826,2325625,9246,8772,1.41,2.86
2827,2325664,9287,7820,2.32,1.56
2828,2325671,8305,7367,1.54,2.41
2829,2325666,7865,6343,1.47,2.63
2830,2325669,8120,9055,1.11,7.19
2831,2325665,8772,9357,1.64,2.23
2832,2325670,9287,8589,1.34,3.06
2833,2325630,9193,6762,2.48,1.51
2834,2325673,9225,9059,2.19,1.66
2835,2325539,6947,9229,1.08,7.5
2836,2325668,8366,8871,2.93,1.43
2837,2325484,8587,7092,7.77,1.07
2838,2325693,9275,6379,1.65,2.21
2839,2325697,8008,5607,1.06,8.49
2840,2325485,8852,7092,2.28,1.6
2841,2325690,5293,8833,1.89,2.31
2842,2325698,5607,8008,9.09,1.05
2843,2325691,8668,8887,1.12,7.21
2844,2325695,9297,7517,7.57,1.07
2845,2325692,8887,8668,6.44,1.13
2846,2325696,7517,9297,1.05,9.43
2847,2325699,7898,9182,1.2,4.61
2848,2325701,9193,9287,1.83,1.9
2849,2325648,5153,8111,1.36,3.08
2850,2325702,7898,8772,1.26,3.67
2851,2325705,8574,9225,1.12,5.74
2852,2325632,7830,7653,1.35,3.07
2853,2325662,9361,8902,5.49,1.16
2854,2325651,9280,7720,1.63,2.22
2855,2325652,8545,9278,1.39,2.9
2856,2325562,7504,9338,1.26,3.7
2857,2325708,8852,4863,9.4,1.04
2858,2325709,6503,7024,1.29,3.49
2859,2325710,8262,7567,3.82,1.23
2860,2325688,9272,5293,2.45,1.53
2861,2325715,4914,6343,2.02,1.79
2862,2325711,7660,7354,1.63,2.23
2863,2325721,9193,8772,1.79,2.05
2864,2325506,9214,8504,2.36,1.56
2865,2325717,6419,6420,2.12,1.67
2866,2325720,9287,7898,2.88,1.37
2867,2325718,6417,6419,1.59,2.21
2868,2325719,6418,6417,1.27,3.34
2869,2325606,6619,9370,1.76,1.95
2870,2325712,4863,6503,1.15,5.25
2871,2325713,7567,7354,1.71,2.11
2872,2325714,4863,7354,1.28,3.47
2873,2325728,5257,6248,1.71,2.07
2874,2325729,6353,8852,4.07,1.21
2875,2325730,8262,7660,4.8,1.15
2876,2325674,8895,9365,1.08,6.42
2877,2325768,9055,7898,3.92,1.22
2878,2325675,9203,8574,2.46,1.51
2879,2325716,8120,9182,1.11,5.96
2880,2325509,9062,7681,1.64,2.19
2881,2325676,7653,8885,1.71,2.08
2882,2325767,9193,9287,1.77,1.95
2883,2325677,8751,9213,4.6,1.16
2884,2325793,9365,9203,2.34,2.19
2885,2325791,8971,8706,1.8,1.9
2886,2325776,9361,9370,3.46,1.28
2887,2325797,8885,8751,1.25,3.55
2888,2325777,6619,8902,1.68,2.17
2889,2325733,6503,7660,2.18,1.65
2890,2325807,8205,6109,1.55,2.29
2891,2325808,9366,9032,1.6,2.19
2892,2325731,8852,7024,2.2,1.64
2893,2325773,5290,8738,1.73,2.05
2894,2325815,4863,6353,1.02,9.46
2895,2325816,7660,7092,1.61,2.17
2896,2325817,7567,7962,1.27,3.21
2897,2325818,5257,7354,4.52,1.14
2898,2325800,9287,7898,2.91,1.39
2899,2325819,6353,7660,1.11,5.72
2900,2325772,9247,9275,2.1,1.69
2901,2325821,7567,5257,1.18,4.44
2902,2325703,9265,9367,1.08,6.6
2903,2325794,8113,8769,2.52,1.5
2904,2325822,8120,9055,1.1,7.02
2905,2325631,9214,6762,2.91,1.39
2906,2325795,4602,8846,1.69,2.12
2907,2325798,9163,9265,2.5,1.51
2908,2325801,8895,8574,1.33,3.22
2909,2325799,9367,9163,6.03,1.11
2910,2325626,9055,6343,4.71,1.18
2911,2325802,9213,7653,2.03,1.76
2912,2325796,7865,6762,1.39,2.87
2913,2325832,9163,9265,4.4,1.29
2914,2325803,9365,7653,7.68,1.15
2915,2325814,6619,9370,1.31,3.27
2916,2325804,8751,8895,8.28,1.05
2917,2325607,8051,7516,1.2,4.14
2918,2325732,7567,7024,1.42,2.79
2919,2325734,6503,7567,2.26,1.73
2920,2325830,8263,8369,1.63,2.21
2921,2325735,7354,6503,1.57,2.33
2922,2325829,8068,4914,1.34,3.06
2923,2325835,7660,7354,1.84,1.73
2924,2325836,7962,7092,2.5,1.5
2925,2325837,6353,7567,5.43,1.12
2926,2325508,7169,6762,2.4,1.53
2927,2325781,9085,8504,1.52,2.4
2928,2325783,8248,4602,2.31,1.57
2929,2325834,6343,8113,1.51,2.47
2930,2325608,9265,9013,1.43,2.72
2931,2325609,8895,8885,1.2,4.07
2932,2325610,8902,8051,2.09,1.73
2933,2325842,8902,9370,1.27,3.56
2934,2325611,8871,6799,2.08,1.71
2935,2325612,8728,7653,1.69,2.05
2936,2325838,7962,7567,2.9,1.38
2937,2325839,7354,7962,3.01,1.5
2938,2325879,8826,8738,1.45,2.68
2939,2325841,7660,7354,1.61,2.43
2940,2325792,9055,9287,2.7,1.42
2941,2325843,4602,7865,2.34,1.55
2942,2325858,8481,9085,1.37,2.9
2943,2325859,6855,8120,2.11,1.67
2944,2325649,7234,7669,1.63,2.24
2945,2325782,8305,7865,3.09,1.34
2946,2325844,8846,6762,2.58,1.46
2947,2325499,8574,6619,1.4,2.8
2948,2325861,9013,7516,1.71,2.13
2949,2325875,9227,8060,1.33,3.17
2950,2325878,8700,9228,1.45,2.64
2951,2325614,8051,7653,2.82,1.39
2952,2325860,8051,9265,1.65,2.13
2953,2325613,8895,6799,1.23,4.05
2954,2325876,9387,9176,6.97,1.09
2955,2325877,6947,8748,1.05,8.4
2956,2325615,8871,8885,3.03,1.37
2957,2325616,8728,8902,1.43,2.73
2958,2325880,9360,5290,1.82,1.95
2959,2325883,9272,6010,5.76,1.13
2960,2325887,8536,5607,2.08,1.71
2961,2325882,9359,9275,1.42,2.8
2962,2325884,6010,9272,1.1,6.31
2963,2325888,5607,8536,2.87,1.89
2964,2325885,9273,6468,2.7,1.66
2965,2325889,8008,8826,1.06,12.98
2966,2325901,6407,4674,2.37,1.58
2967,2325902,4914,8769,1.44,2.68
2968,2325886,6468,9273,4.45,2.22
2969,2325890,8826,8008,13.64,1.05
2970,2325784,7820,9062,2.77,1.47
2971,2325903,7865,8846,1.32,3.17
2972,2325507,7865,7668,1.27,3.59
2973,2325900,8305,9055,2.11,1.7
2974,2325909,8297,9390,1.13,5.28
2975,2325904,8113,8769,2.57,1.49
2976,2325908,7726,9379,1.05,8.29
2977,2325913,8051,9013,1.26,3.46
2978,2325617,8895,8871,1.3,3.36
2979,2325618,8051,8728,2.57,1.47
2980,2325650,9187,9279,1.33,3.16
2981,2325619,6799,8885,2.24,1.61
2982,2325653,7621,7882,4.5,1.18
2983,2325723,8728,9203,1.2,4.44
2984,2325620,7653,8902,1.82,1.93
2985,2325937,6010,8536,1.09,5.01
2986,2325914,7533,6855,1.25,3.67
2987,2325915,4869,5929,1.73,2.06
2988,2325916,7175,8120,1.95,1.77
2989,2325917,8481,6651,2.56,1.49
2990,2325891,8668,9377,1.05,13.96
2991,2325895,9275,8833,2.16,1.65
2992,2325892,9377,8668,13.91,1.05
2993,2325896,8833,9275,1.63,2.2
2994,2325893,7517,5293,1.19,5.9
2995,2325919,7533,4869,1.54,2.36
2996,2325920,7175,8481,1.84,1.93
2997,2325921,6855,5929,2.4,1.52
2998,2325932,6762,8113,1.36,3.02
2999,2325938,7820,8305,1.66,2.11
3000,2325927,5752,8700,1.13,5.42
3001,2325928,9227,5158,2.18,1.66
3002,2325929,7726,6947,1.73,2.07
3003,2325930,9387,7106,7.69,1.05
3004,2325931,4914,7865,1.6,2.27
3005,2325934,9265,8051,1.61,2.19
3006,2325970,9227,5752,6.09,1.12
3007,2325971,7106,7726,1.57,2.28
3008,2325984,7882,8545,1.61,2.21
3009,2325722,8885,8574,1.44,2.63
3010,2325936,8871,8902,3.17,1.33
3011,2325972,5158,8700,2.47,1.51
3012,2325973,9387,6947,7.73,1.06
3013,2325985,9280,9279,1.49,2.48
3014,2325736,4863,6134,1.44,2.69
3015,2325737,6615,7801,1.11,5.9
3016,2325911,8668,9272,1.03,9.53
3017,2325912,6468,5293,1.33,3.15
3018,2325922,7533,7175,1.24,3.84
3019,2325923,6651,5929,2.46,1.52
3020,2325969,6343,8637,1.94,1.83
3021,2325962,9382,6570,1.37,2.96
3022,2325963,4914,7681,1.21,4.09
3023,2325924,4869,8120,1.63,2.21
3024,2325738,5378,7354,1.38,2.92
3025,2325925,7533,6651,1.37,2.97
3026,2325964,6762,7865,2.0,1.77
3027,2325739,9215,7660,1.1,6.35
3028,2325966,6419,6420,1.5,2.36
3029,2325780,7187,8846,1.8,1.97
3030,2325974,7726,8700,1.56,2.38
3031,2325975,9227,6947,2.74,1.43
3032,2325965,8113,4914,3.24,1.32
3033,2325967,6417,6420,2.05,1.67
3034,2325980,8728,8885,2.05,1.71
3035,2325989,8902,8574,2.34,1.56
3036,2325976,5752,7106,1.49,2.56
3037,2325986,8902,8895,2.57,1.52
3038,2325990,8051,9355,1.2,3.8
3039,2325981,8895,9213,1.57,2.32
3040,2325977,7726,9227,1.51,2.65
3041,2325987,7653,8885,1.46,2.66
3042,2325944,7517,6010,1.61,2.24
3043,2325945,8668,6468,1.06,7.21
3044,2325946,9272,5293,3.66,1.24
3045,2325947,8833,8536,2.15,1.67
3046,2325950,8668,6010,1.35,4.87
3047,2325941,6134,7801,1.68,2.13
3048,2325926,4869,7533,2.1,1.72
3049,2325942,7354,9215,5.03,1.11
3050,2325991,7865,8113,1.35,3.11
3051,2326004,7169,6297,1.19,4.21
3052,2325992,4914,7865,1.48,2.54
3053,2326012,8574,8051,1.56,2.24
3054,2325978,7106,7726,1.43,2.79
3055,2325982,8902,7653,2.58,1.47
3056,2325979,5752,7106,1.25,3.95
3057,2325951,7517,6468,1.21,4.13
3058,2325943,6134,9215,5.52,1.13
3059,2326013,9402,8527,1.49,2.28
3060,2326015,7169,9396,1.47,2.59
3061,2326016,7234,9287,1.51,2.43
3062,2326010,8481,7969,1.26,3.64
3063,2326014,9401,7148,2.44,1.5
3064,2326018,9405,9404,1.21,3.96
3065,2326028,7234,9396,1.74,2.05
3066,2326011,7668,8305,1.57,2.3
3067,2326017,9159,9406,1.34,2.97
3068,2326021,4674,4914,1.74,2.04
3069,2326027,9402,7148,1.29,3.05
3070,2325959,6343,8504,1.6,2.27
3071,2326022,8513,7865,1.77,2.01
3072,2326025,8700,8880,1.58,2.27
3073,2326026,8718,9400,2.25,1.61
3074,2326039,8700,9400,1.38,2.88
3075,2325983,6290,9265,1.09,6.34
3076,2326041,8902,9355,1.16,4.61
3077,2326047,5607,9359,2.15,1.62
3078,2326048,9359,5607,3.74,1.6
3079,2326049,8738,8826,1.78,2.37
3080,2326029,8068,7898,1.26,3.76
3081,2326050,8826,8738,1.76,7.27
3082,2326030,6118,9287,1.27,3.46
3083,2325956,7668,9214,1.76,2.02
3084,2326031,4501,9193,1.26,3.8
3085,2326096,8574,9408,1.1,5.81
3086,2326008,8728,8895,3.38,1.3
3087,2326045,6290,7653,1.15,4.95
3088,2326115,8871,9226,1.64,2.23
3089,2326051,9360,9275,2.42,1.52
3090,2326052,9275,9360,2.3,2.09
3091,2326067,8513,9394,1.07,7.16
3092,2326068,8113,8481,3.73,1.25
3093,2326053,5293,8887,1.44,3.42
3094,2326054,8887,5293,4.9,1.34
3095,2326084,6134,8843,1.09,6.25
3096,2326085,6343,7339,1.28,3.52
3097,2326086,7234,5639,1.58,2.34
3098,2326087,4501,6298,1.25,3.58
3099,2326088,4674,7666,1.23,3.86
3100,2326089,7187,8444,1.33,3.17
3101,2326125,8513,8113,1.38,2.95
3102,2326033,7701,8772,1.12,5.61
3103,2325779,8135,7367,1.38,2.95
3104,2326090,6134,7339,1.17,4.45
3105,2326091,6343,5639,1.44,2.6
3106,2326092,7234,8843,1.17,4.41
3107,2326093,4501,7666,1.22,4.02
3108,2326094,4674,8444,1.17,4.55
3109,2326095,7187,6298,1.84,1.91
3110,2325778,4914,9358,1.14,4.93
3111,2326069,9373,7674,1.8,1.94
3112,2326070,4602,8706,1.36,2.9
3113,2326071,7669,9214,1.49,2.48
3114,2326097,6134,5639,1.31,3.26
3115,2326098,6343,7234,1.55,2.42
3116,2326099,8843,7339,3.05,1.34
3117,2326100,4501,8444,1.12,5.24
3118,2326101,4674,7187,1.38,2.87
3119,2326102,7666,6298,3.42,1.28
3120,2325960,9246,9055,1.59,2.26
3121,2326072,9373,8706,2.16,1.64
3122,2326073,7674,9214,2.59,1.45
3123,2326074,4602,7669,1.52,2.4
3124,2326116,9193,8305,2.3,1.57
3125,2326034,8481,6762,1.42,2.73
3126,2326075,9373,9214,2.76,1.4
3127,2326076,7669,8706,1.4,2.73
3128,2326077,4602,7674,1.21,3.92
3129,2326103,6134,7234,1.45,2.63
3130,2326104,6343,8843,1.1,5.89
3131,2326105,5639,7339,1.52,2.42
3132,2326106,4501,4674,2.02,1.75
3133,2326107,7187,7666,1.34,3.07
3134,2326108,8444,6298,4.38,1.17
3135,2326078,9373,7669,2.92,1.36
3136,2326079,9214,4602,2.87,1.37
3137,2326080,8706,7674,1.58,2.3
3138,2326109,6134,6343,1.64,2.16
3139,2326110,7234,7339,1.75,1.98
3140,2326111,5639,8843,1.21,3.87
3141,2326112,4501,7187,1.39,2.82
3142,2326113,4674,6298,1.44,2.62
3143,2326114,7666,8444,1.48,2.5
3144,2326081,9373,4602,3.72,1.25
3145,2326082,7669,7674,1.43,2.71
3146,2326083,9214,8706,1.43,2.72
3147,2326120,8999,8253,1.7,2.12
3148,2326046,8902,7653,2.71,1.43
3149,2326118,9277,9229,2.91,1.38
3150,2326119,9379,9087,1.44,2.7
3151,2326122,9003,7217,1.99,1.79
3152,2326123,6947,8084,1.05,8.48
3153,2326124,8545,9038,1.69,2.13
3154,2326121,9074,6366,1.52,2.53
3155,2326009,9213,8885,1.36,2.93
3156,2325740,6665,8008,1.05,9.2
3157,2325741,4608,7801,1.15,5.14
3158,2325742,7533,4863,1.42,2.83
3159,2325743,6673,4411,1.86,1.9
3160,2325744,6667,7175,1.19,4.56
3161,2325745,4494,6651,1.3,3.46
3162,2325746,4991,6615,1.51,2.48
3163,2325747,9215,5310,1.23,3.95
3164,2326129,9182,5946,1.33,3.09
3165,2326137,4914,7865,1.71,2.07
3166,2326142,6343,4501,2.55,1.48
3167,2326143,7339,6298,2.75,1.42
3168,2326144,5639,4674,2.98,1.37
3169,2326154,7674,9214,1.98,1.78
3170,2326155,7669,4602,2.37,1.55
3171,2325748,8008,4863,2.8,1.4
3172,2325749,4608,6673,1.37,3.05
3173,2326007,7681,7367,1.57,2.33
3174,2326131,9085,8305,1.55,2.34
3175,2326136,6290,9213,1.16,4.78
3176,2326138,8574,7653,2.16,1.66
3177,2326139,9389,9226,1.09,5.96
3178,2326140,9163,8895,6.91,1.07
3179,2326145,6343,6298,2.05,1.73
3180,2326146,7339,4674,3.58,1.27
3181,2326147,5639,4501,2.61,1.46
3182,2326148,6343,4674,2.62,1.46
3183,2326149,7339,4501,3.33,1.3
3184,2326150,5639,6298,2.6,1.47
3185,2326032,8135,8113,2.14,1.68
3186,2326156,9214,7669,2.39,1.52
3187,2326130,7681,8369,2.14,1.66
3188,2326168,6290,8574,1.08,6.65
3189,2326170,9226,9163,2.38,1.53
3190,2326175,9213,7653,1.77,1.96
3191,2326157,5699,9229,2.31,1.57
3192,2326158,9379,8999,1.39,2.9
3193,2326159,9074,7217,1.56,2.34
3194,2326160,6947,9038,1.1,6.16
3195,2326161,9087,8253,1.62,2.23
3196,2326162,6366,9003,2.3,1.58
3197,2326163,8084,8545,2.06,1.74
3198,2326044,8902,9265,1.69,2.11
3199,2325750,7175,4991,2.8,1.42
3200,2325752,6665,7533,1.14,5.35
3201,2325751,6651,5310,1.98,1.83
3202,2326005,6134,7144,1.38,2.92
3203,2325753,7801,4411,2.88,1.47
3204,2326176,6896,8846,2.62,1.46
3205,2326006,4674,7144,1.34,3.12
3206,2325754,6667,6615,1.35,3.09
3207,2326126,4501,4914,1.98,1.8
3208,2326127,7613,9085,1.36,2.97
3209,2325755,4494,9215,1.83,1.92
3210,2326132,7187,4602,1.73,2.08
3211,2326178,9389,7653,1.26,3.62
3212,2326179,8574,9163,1.22,3.98
3213,2325957,9393,7234,2.13,1.59
3214,2326180,7726,9003,1.03,8.78
3215,2326181,9161,5158,1.91,1.82
3216,2326177,6290,8895,1.2,4.14
3217,2326232,9163,9389,4.69,1.17
3218,2326117,6290,8895,1.12,5.66
3219,2326188,9038,9277,1.36,2.99
3220,2326189,7217,9087,1.57,2.33
3221,2326190,8999,6366,1.69,2.12
3222,2326191,5699,8545,1.91,1.87
3223,2326192,9229,9379,2.0,1.77
3224,2326193,9074,6947,7.5,1.07
3225,2325756,4863,6665,7.15,1.08
3226,2325757,4608,7801,1.18,4.64
3227,2325758,7175,6615,2.0,1.78
3228,2326235,8895,9389,2.8,1.41
3229,2325759,5310,4494,2.58,1.46
3230,2326205,6418,6419,1.56,2.41
3231,2326151,4914,8513,2.09,1.71
3232,2326206,6417,6420,1.49,2.51
3233,2326207,6418,6420,1.37,2.92
3234,2326195,8902,8728,1.44,2.68
3235,2326234,6290,9389,1.11,5.57
3236,2326196,7653,8885,1.47,2.56
3237,2326236,6010,6468,1.25,3.75
3238,2326260,9277,9087,1.78,2.07
3239,2326261,6366,8545,1.69,2.16
3240,2326182,9412,7274,1.86,1.86
3241,2326183,9236,9411,1.32,3.3
3242,2326185,7274,9236,2.4,1.47
3243,2326238,8729,9413,1.5,2.4
3244,2326237,8668,7517,1.45,2.66
3245,2326269,9423,9424,2.19,1.6
3246,2326271,8203,8652,1.6,2.19
3247,2326272,7354,8852,1.24,3.73
3248,2325760,4411,7175,1.5,2.49
3249,2326239,8626,9414,1.08,6.49
3250,2325762,6667,4494,1.34,3.18
3251,2326254,9427,9428,1.48,2.54
3252,2326038,9405,9159,1.34,3.08
3253,2326294,9433,9438,1.13,4.68
3254,2326295,9347,8930,1.21,3.98
3255,2326297,4970,7842,3.41,1.26
3256,2325763,7533,4608,2.17,1.67
3257,2326296,8963,9374,1.31,3.11
3258,2326299,9433,9347,1.9,1.8
3259,2326255,8895,9203,1.07,6.92
3260,2326264,8728,7653,1.68,2.12
3261,2326266,9229,9277,1.36,2.98
3262,2326267,6366,9074,2.88,1.4
3263,2326240,9413,9414,2.27,1.57
3264,2326241,8729,8626,3.71,1.23
3265,2326247,6010,7517,1.99,1.8
3266,2326300,7842,8963,1.9,1.88
3267,2326242,8120,9419,1.03,9.81
3268,2325764,4411,6665,3.8,1.25
3269,2326320,9032,9366,1.08,6.52
3270,2325765,4494,7533,2.07,1.72
3271,2326310,9433,7842,1.43,2.64
3272,2325958,6762,8772,1.24,3.72
3273,2326311,9227,8718,1.37,2.94
3274,2326312,9446,9444,1.98,1.78
3275,2325766,6665,7533,1.44,3.3
3276,2326036,8444,7865,6.04,1.09
3277,2326289,4914,7613,2.57,1.48
3278,2326333,9227,9444,1.24,3.52
3279,2326243,9359,8738,2.3,1.81
3280,2326244,8738,9359,1.85,2.31
3281,2326290,4914,7613,2.1,1.69
3282,2326245,9275,5607,2.89,1.38
3283,2326246,5607,9275,2.36,2.51
3284,2326291,8068,8513,1.53,2.41
3285,2326133,4674,6118,1.42,2.76
3286,2326134,8846,8248,1.62,2.23
3287,2326194,4501,8135,1.48,2.57
3288,2326135,8504,7820,1.55,2.39
3289,2326293,5995,8513,1.3,3.35
3290,2326334,7187,7234,2.04,1.74
3291,2326335,9448,6693,1.77,2.0
3292,2326336,5639,8020,1.29,3.27
3293,2326337,8263,8882,1.55,2.34
3294,2326338,8846,4869,5.27,1.13
3295,2326339,7169,6762,2.71,1.43
3296,2326128,6134,8637,1.45,2.68
3297,2326141,9358,7367,2.73,1.42
3298,2326153,7701,6762,1.34,3.13
3299,2326340,8305,9055,1.38,2.89
3300,2326345,9176,9392,1.44,2.68
3301,2326346,8815,5158,3.42,1.3
3302,2326315,8895,7653,1.52,2.45
3303,2326208,8574,9370,1.38,2.88
3304,2326209,9337,9415,1.4,2.81
3305,2326210,8895,6619,1.31,3.31
3306,2326316,6290,7653,1.23,4.15
3307,2326211,8051,9131,1.43,2.6
3308,2326212,9213,8885,2.21,1.62
3309,2326213,8366,9418,1.33,3.22
3310,2326256,8826,8887,2.88,1.51
3311,2326257,8887,8826,1.46,3.88
3312,2326152,8068,6118,1.3,3.47
3313,2326258,5290,5293,2.92,1.57
3314,2326378,8513,4869,2.27,1.65
3315,2326259,5293,5290,1.57,2.92
3316,2326376,8504,7669,1.98,1.79
3317,2326379,8513,8068,2.31,1.57
3318,2326436,7681,8263,1.52,2.39
3319,2326406,9356,7234,2.89,1.39
3320,2326407,6693,5639,2.67,1.45
3321,2326408,8882,4869,5.66,1.12
3322,2326409,6762,5378,2.16,1.67
3323,2326410,9448,8020,2.22,1.63
3324,2326411,8263,8846,2.62,1.46
3325,2326381,6343,6134,2.94,1.37
3326,2326446,7898,9055,1.28,3.33
3327,2326380,8135,7701,3.6,1.25
3328,2326452,7234,5639,1.83,1.95
3329,2326455,6693,8846,3.41,1.36
3330,2326428,7187,6762,3.02,6.72
3331,2326453,4869,5378,1.34,3.34
3332,2326214,7653,9265,1.31,3.26
3333,2326215,9226,9416,1.34,3.09
3334,2326216,8574,9337,1.27,3.75
3335,2326217,9370,9415,1.58,2.28
3336,2326218,8895,8051,1.31,3.26
3337,2326197,5929,7157,2.07,1.74
3338,2326438,8008,9273,1.21,5.37
3339,2326442,6468,8536,1.49,2.95
3340,2326448,8255,9424,1.41,2.74
3341,2326439,9273,8008,7.89,1.14
3342,2326443,8536,6468,3.02,1.46
3343,2326198,5378,4411,3.56,1.28
3344,2326440,9272,8826,1.53,2.4
3345,2326447,8633,5257,3.04,1.33
3346,2326441,8826,9272,1.98,3.07
3347,2326199,6651,4863,2.09,1.71
3348,2326200,7532,6211,1.62,2.28
3349,2326451,7681,8772,1.54,2.39
3350,2326457,6693,7169,2.36,1.55
3351,2326459,7187,8882,1.37,3.0
3352,2326201,6094,7020,2.59,1.48
3353,2326202,7533,5310,1.32,3.27
3354,2326203,5973,6615,1.35,3.11
3355,2326456,6134,4914,1.64,2.22
3356,2326460,5639,8882,1.34,3.06
3357,2326458,5378,7169,1.35,2.87
3358,2326204,6665,5005,1.09,6.91
3359,2326220,9213,8366,1.79,1.97
3360,2326220,9455,8366,1.68,2.04
3361,2326221,8885,9418,1.22,4.06
3362,2326222,7653,9226,1.11,4.89
3363,2326230,7653,9416,1.05,9.49
3364,2326225,9370,9337,2.17,1.65
3365,2326349,6366,9277,1.87,1.92
